"price","year","manufacturer","condition","fuel","odometer","title_status","transmission","drive","state","lat","long"
"Easy",2003,"C","excellent","gas",154000,"ok","manual","4wd","az",32.25,-110.8869
"Easy",2016,"C","excellent","gas",117000,"ok","automatic","fwd","az",32.294214,-111.010151
"Diff",2016,"C","excellent","diesel",64028,"ok","automatic","4wd","az",33.396353,-111.954863
"Easy",2009,"C","excellent","gas",113007,"ok","automatic","fwd","az",32.6566,-114.4042
"Easy",2009,"C","excellent","gas",127725,"ok","automatic","4wd","az",32.487,-114.7822
"Easy",2004,"C","good","gas",87000,"notok","automatic","4wd","az",32.6566,-114.4042
"Easy",2002,"C","good","gas",246000,"ok","automatic","4wd","az",32.7015,-114.6424
"Easy",2018,"C","like new","gas",30804,"ok","automatic","fwd","ar",36.2554,-94.1308
"Easy",2015,"C","good","other",89188,"ok","automatic","fwd","ar",36.093598,-94.19146
"Easy",2006,"B","like new","gas",130000,"ok","automatic","4wd","ar",36.115066,-94.048911
"Diff",2015,"B","good","gas",119861,"ok","automatic","fwd","ar",36.2554,-94.1308
"Easy",2006,"D","good","gas",216000,"ok","automatic","fwd","ar",35.98469,-94.080784
"Easy",2008,"C","good","gas",127528,"ok","automatic","4wd","ar",36.053462,-94.164134
"Easy",1999,"B","good","diesel",395000,"ok","manual","4wd","ar",36.2652,-94.4751
"Easy",2015,"C","good","gas",88000,"ok","automatic","fwd","ar",37.0969,-94.5051
"Easy",2005,"C","excellent","gas",58104,"ok","automatic","4wd","ar",36.035253,-94.16903
"Easy",2016,"C","good","other",112375,"ok","automatic","fwd","ar",36.093598,-94.19146
"Easy",2007,"B","good","gas",212000,"notok","automatic","rwd","ar",36.2417,-93.1062
"Easy",2010,"C","good","gas",96070,"ok","automatic","4wd","ar",36.1835,-94.1762
"Easy",2015,"C","good","gas",92627,"ok","automatic","fwd","ar",36.2554,-94.1308
"Easy",2016,"C","good","gas",68123,"ok","automatic","fwd","ar",36.644835,-93.218011
"Easy",2017,"C","good","gas",81254,"ok","automatic","fwd","ar",36.644835,-93.218011
"Easy",2011,"C","good","gas",91123,"ok","automatic","fwd","ar",36.644835,-93.218011
"Easy",2016,"C","excellent","gas",52385,"ok","automatic","fwd","ar",37.0512,-93.2972
"Easy",2004,"C","good","gas",67800,"ok","automatic","4wd","ar",36.321851,-94.005793
"Diff",2017,"C","new","gas",49590,"ok","automatic","4wd","ar",36.303799,-95.622339
"Diff",2018,"C","excellent","diesel",53000,"ok","automatic","4wd","ar",36.3312,-92.3753
"Easy",2015,"C","good","gas",82000,"ok","automatic","fwd","ar",36.1966,-94.1599
"Easy",2018,"C","good","gas",30804,"ok","automatic","fwd","ar",36.2554,-94.1308
"Diff",2015,"C","good","gas",85331,"ok","automatic","fwd","ar",36.093434,-94.153768
"Easy",2019,"C","like new","gas",864517,"ok","automatic","fwd","ar",36.188577,-94.138303
"Easy",2009,"C","good","gas",90774,"ok","automatic","fwd","ar",36.3169,-94.1545
"Easy",2008,"C","excellent","gas",122000,"ok","automatic","4wd","ar",36.3169,-94.1545
"Easy",2014,"C","excellent","gas",102707,"ok","manual","rwd","ar",36.188577,-94.138303
"Easy",2017,"C","excellent","gas",49416,"ok","manual","fwd","ar",36.035253,-94.16903
"Easy",2011,"C","good","gas",112363,"ok","automatic","4wd","ar",36.1716,-94.0428
"Easy",2011,"C","good","gas",131000,"ok","automatic","4wd","ar",36.162987,-94.143275
"Easy",2016,"C","good","gas",20000,"ok","manual","fwd","ar",36.162987,-94.143275
"Easy",2016,"C","good","gas",94605,"ok","automatic","4wd","ar",36.093434,-94.153768
"Easy",2007,"C","good","gas",141221,"ok","automatic","4wd","ar",36.3577,-94.2224
"Easy",2020,"C","salvage","gas",17058,"ok","automatic","4wd","ar",36.2554,-94.1308
"Easy",2008,"C","excellent","gas",154000,"ok","automatic","fwd","ar",36.3169,-94.1545
"Easy",2017,"C","excellent","gas",25789,"ok","automatic","4wd","ar",36.2554,-94.1308
"Easy",2008,"C","excellent","gas",228000,"ok","automatic","fwd","ar",35.333,-94.3082
"Easy",2005,"C","fair","gas",292000,"ok","automatic","fwd","ar",35.33342,-94.311177
"Easy",2014,"C","excellent","gas",106000,"ok","automatic","rwd","ar",35.4705,-94.7992
"Diff",2013,"C","excellent","gas",75500,"ok","automatic","rwd","ar",35.4829,-94.2417
"Easy",2016,"C","good","other",112375,"ok","automatic","fwd","ar",36.093598,-94.19146
"Easy",2009,"B","good","gas",173000,"ok","automatic","4wd","ar",35.3,-94.3932
"Easy",2008,"C","fair","gas",345000,"ok","automatic","rwd","ar",35.454,-94.3278
"Easy",2017,"D","good","other",35483,"ok","automatic","fwd","ar",36.093598,-94.19146
"Diff",2017,"C","good","gas",38837,"ok","automatic","rwd","ar",35.32582,-94.409351
"Easy",1973,"D","excellent","gas",10000,"ok","manual","fwd","ar",35.454,-94.3278
"Easy",2003,"D","good","other",100,"ok","automatic","4wd","ar",36.224576,-94.137995
"Easy",2015,"C","excellent","gas",96389,"ok","automatic","rwd","ar",35.172002,-89.943849
"Diff",2017,"B","good","gas",26230,"ok","other","4wd","ar",35.82,-90.68
"Easy",2005,"C","excellent","gas",127,"ok","automatic","4wd","ar",35.854949,-90.760809
"Easy",2008,"C","good","gas",166000,"ok","automatic","4wd","ar",35.833,-90.6965
"Easy",2005,"B","excellent","gas",126877,"ok","automatic","rwd","ar",36.0326,-90.9715
"Easy",2002,"B","good","gas",159000,"ok","automatic","rwd","ar",36.004222,-90.516357
"Diff",2016,"C","good","gas",2713,"ok","other","fwd","ar",35.82,-90.68
"Easy",2008,"C","good","gas",133765,"ok","automatic","rwd","ar",36.0326,-90.9715
"Diff",2017,"C","good","other",15420,"ok","other","4wd","ar",33.571973,-92.837844
"Diff",2009,"B","good","gas",17000,"ok","automatic","4wd","ar",32.7904,-96.8044
"Easy",2006,"C","excellent","gas",136978,"ok","automatic","fwd","ar",34.5268,-92.9587
"Easy",2015,"C","good","gas",134570,"ok","automatic","fwd","ar",34.8807,-92.2303
"Easy",1998,"C","like new","gas",65300,"ok","automatic","rwd","ar",33.6981,-91.4433
"Easy",2007,"C","excellent","gas",166000,"ok","automatic","4wd","ar",35.0823,-92.4683
"Diff",2021,"C","good","gas",5,"ok","automatic","4wd","ar",38.4018,-93.785
"Diff",2018,"B","good","diesel",81986,"ok","automatic","4wd","ar",30.649106,-97.866211
"Diff",2000,"C","excellent","diesel",117900,"ok","automatic","4wd","ar",38.5128,-90.6306
"Diff",2016,"C","good","gas",34200,"ok","automatic","rwd","ar",38.4018,-93.785
"Easy",2012,"C","excellent","gas",109369,"ok","automatic","rwd","ar",33.23897,-97.050184
"Easy",2015,"C","good","other",89188,"ok","automatic","fwd","ar",36.093598,-94.19146
"Easy",2006,"B","excellent","gas",163659,"ok","manual","4wd","ar",34.5317,-93.0638
"Diff",2020,"C","excellent","gas",6602,"ok","automatic","fwd","ar",38.4018,-93.785
"Diff",2017,"C","good","other",15420,"ok","other","4wd","ar",33.571973,-92.837844
"Easy",2009,"C","fair","gas",181000,"ok","automatic","rwd","ar",33.5948,-92.8513
"Diff",2012,"C","good","gas",154000,"ok","automatic","4wd","ar",36.7284,-91.8717
"Diff",2019,"C","good","gas",40420,"ok","automatic","4wd","ar",38.4018,-93.785
"Easy",2016,"B","good","gas",66709,"ok","automatic","fwd","ar",38.4018,-93.785
"Diff",2020,"B","excellent","diesel",2323,"ok","automatic","4wd","ar",38.4018,-93.785
"Diff",2018,"C","excellent","gas",8143,"ok","automatic","rwd","ar",38.4018,-93.785
"Diff",2012,"C","excellent","diesel",205376,"ok","automatic","4wd","ar",30.1237,-95.2686
"Diff",2018,"B","like new","gas",62248,"ok","automatic","4wd","ar",38.4018,-93.785
"Diff",2019,"C","salvage","gas",21608,"ok","automatic","fwd","ar",38.4018,-93.785
"Easy",2009,"C","excellent","gas",183580,"ok","automatic","4wd","ar",35.054295,-93.385549
"Diff",2017,"B","excellent","gas",42811,"ok","automatic","4wd","ar",33.9576,-93.8707
"Diff",2012,"B","excellent","diesel",173,"ok","automatic","fwd","ar",31.071,-97.3898
"Diff",2015,"C","like new","gas",57700,"ok","automatic","4wd","ar",33.863257,-94.780426
"Easy",2008,"C","fair","gas",225850,"ok","automatic","fwd","ar",34.0442,-94.3386
"Diff",2012,"C","excellent","diesel",230855,"ok","automatic","4wd","ar",30.1237,-95.2686
"Easy",2008,"C","good","gas",141325,"ok","automatic","fwd","ar",35.552393,-97.645135
"Easy",1999,"C","fair","diesel",270000,"ok","automatic","4wd","ca",35.226888,-119.083906
"Diff",2015,"C","excellent","diesel",60481,"ok","automatic","4wd","ca",33.3917,-111.9249
"Diff",2017,"B","good","other",86095,"ok","automatic","rwd","ca",34.070311,-117.446303
"Diff",2019,"C","good","gas",6428,"ok","other","4wd","ca",35.38,-119.02
"Easy",2004,"C","excellent","gas",208026,"ok","automatic","fwd","ca",36.0686,-119.0315
"Diff",2016,"B","excellent","gas",98193,"ok","automatic","rwd","ca",36.837679,-119.809638
"Diff",2019,"C","like new","gas",12426,"ok","automatic","4wd","ca",34.070311,-117.446303
"Easy",2006,"C","good","gas",47390,"ok","automatic","4wd","ca",35.3855,-118.986
"Easy",2007,"C","excellent","gas",134979,"ok","automatic","rwd","ca",35.2937,-119.0728
"Easy",2008,"C","excellent","gas",116500,"ok","automatic","4wd","ca",35.16326,-119.046324
"Diff",2018,"B","good","other",54847,"ok","automatic","4wd","ca",35.38,-119.02
"Diff",2017,"C","excellent","diesel",96203,"ok","automatic","4wd","ca",34.070311,-117.446303
"Easy",1983,"B","excellent","diesel",105000,"ok","automatic","fwd","ca",37.3476,-119.6449
"Easy",2014,"C","like new","gas",165743,"ok","automatic","4wd","ca",33.788216,-117.833248
"Diff",2020,"C","good","gas",20294,"ok","other","4wd","ca",35.38,-119.02
"Diff",2020,"C","good","gas",17622,"ok","automatic","4wd","ca",35.38,-119.02
"Easy",2014,"C","excellent","gas",101245,"ok","automatic","4wd","ca",35.123204,-118.492637
"Easy",2013,"C","like new","gas",135,"ok","automatic","fwd","ca",33.923814,-118.326207
"Diff",2018,"B","excellent","gas",81564,"ok","automatic","fwd","ca",36.837679,-119.809638
"Diff",2019,"C","like new","gas",18000,"notok","automatic","fwd","ca",35.3866,-119.0171
"Easy",2014,"C","good","gas",63089,"ok","other","rwd","ca",35.38,-119.02
"Diff",2015,"B","good","gas",28770,"ok","other","4wd","ca",35.38,-119.02
"Diff",2016,"C","good","other",44579,"ok","automatic","rwd","ca",34.070311,-117.446303
"Easy",2014,"C","excellent","gas",126111,"ok","automatic","fwd","ca",45.5303,-122.7033
"Diff",2012,"B","excellent","diesel",44674,"ok","automatic","4wd","ca",33.395663,-111.954072
"Easy",2013,"C","good","gas",30885,"ok","automatic","fwd","ca",35.38,-119.02
"Easy",2020,"D","like new","gas",5723,"ok","automatic","fwd","ca",45.5303,-122.7033
"Diff",2017,"B","good","other",10595,"ok","automatic","rwd","ca",35.38,-119.02
"Diff",2003,"C","excellent","gas",63746,"ok","automatic","fwd","ca",34.062796,-118.085415
"Easy",2011,"C","excellent","gas",124799,"ok","automatic","fwd","ca",34.070612,-117.383384
"Diff",2020,"C","excellent","diesel",12518,"ok","automatic","4wd","ca",33.395663,-111.954072
"Diff",2017,"B","excellent","diesel",159893,"ok","manual","4wd","ca",33.751002,-117.919522
"Easy",2016,"C","good","other",84286,"ok","automatic","4wd","ca",38.58784,-121.52975
"Diff",2017,"B","good","gas",45045,"ok","automatic","rwd","ca",35.38,-119.02
"Diff",2017,"C","like new","diesel",42878,"ok","automatic","4wd","ca",34.070311,-117.446303
"Easy",2018,"C","salvage","gas",86955,"ok","automatic","fwd","ca",34.009929,-117.43115
"Diff",2016,"C","excellent","gas",3101,"ok","automatic","rwd","ca",35.3866,-119.0171
"Diff",2019,"B","good","other",7142,"ok","other","fwd","ca",35.38,-119.02
"Diff",1963,"C","good","gas",150,"ok","automatic","4wd","ca",37.501434,-120.993366
"Diff",2015,"C","excellent","diesel",56930,"ok","automatic","rwd","ca",34.070311,-117.446303
"Easy",2007,"B","good","gas",151512,"ok","automatic","4wd","ca",35.358344,-118.944651
"Diff",2015,"C","excellent","gas",108030,"ok","automatic","4wd","ca",33.794656,-117.992994
"Easy",2015,"C","excellent","gas",91661,"ok","automatic","rwd","ca",38.641098,-121.428624
"Diff",2017,"B","good","gas",30386,"ok","other","rwd","ca",39.71,-121.81
"Diff",2019,"C","excellent","diesel",42628,"ok","automatic","4wd","ca",45.385979,-122.608301
"Diff",2019,"C","good","gas",13044,"ok","other","4wd","ca",39.71,-121.81
"Easy",2015,"C","excellent","gas",96955,"ok","automatic","fwd","ca",38.611927,-121.423118
"Easy",2011,"C","good","gas",88903,"ok","manual","rwd","ca",39.71,-121.81
"Easy",2008,"C","good","diesel",200145,"ok","automatic","4wd","ca",39.9296,-122.196
"Easy",2003,"C","good","gas",159000,"ok","automatic","rwd","ca",39.363221,-121.686417
"Diff",2008,"C","good","gas",172919,"ok","automatic","4wd","ca",45.5472,-122.5001
"Easy",1998,"D","good","gas",192000,"ok","automatic","4wd","ca",39.7224,-121.8113
"Easy",2016,"C","excellent","gas",75000,"ok","automatic","fwd","ca",38.615505,-121.27169
"Easy",1992,"D","excellent","gas",105204,"ok","manual","4wd","ca",39.726755,-121.836303
"Diff",2019,"C","good","diesel",42628,"ok","automatic","4wd","ca",45.385979,-122.608301
"Easy",2007,"C","excellent","gas",186190,"ok","automatic","4wd","ca",38.611926,-121.423565
"Easy",2012,"C","good","gas",66032,"ok","other","rwd","ca",39.71,-121.81
"Easy",2017,"D","good","gas",50672,"ok","automatic","fwd","ca",36.769802,-119.700336
"Easy",2011,"C","good","gas",207811,"ok","automatic","fwd","ca",36.769664,-119.699135
"Diff",2014,"B","like new","gas",96000,"ok","automatic","rwd","ca",36.915606,-119.579153
"Diff",2012,"C","excellent","gas",42954,"ok","automatic","rwd","ca",36.533226,-119.576488
"Easy",2013,"C","good","gas",76536,"ok","automatic","fwd","ca",33.779214,-84.411811
"Easy",2014,"C","good","gas",62276,"ok","other","fwd","ca",33.779214,-84.411811
"Easy",2012,"C","good","gas",70890,"ok","other","fwd","ca",33.779214,-84.411811
"Easy",2011,"C","excellent","gas",181329,"notok","automatic","4wd","ca",36.74,-119.7532
"Diff",2011,"C","good","diesel",60018,"ok","automatic","4wd","ca",34.04061,-117.949554
"Easy",2009,"C","like new","gas",105619,"ok","automatic","fwd","ca",36.8149,-119.7106
"Easy",2003,"C","excellent","gas",88400,"ok","automatic","rwd","ca",37.0402,-120.0335
"Diff",2009,"C","excellent","diesel",91000,"ok","automatic","4wd","ca",38.611978,-121.423076
"Easy",2008,"C","good","gas",146271,"ok","manual","fwd","ca",36.768839,-119.700165
"Easy",2015,"C","excellent","gas",75272,"ok","automatic","fwd","ca",36.744512,-119.789023
"Diff",2019,"C","good","gas",20093,"ok","other","fwd","ca",33.779214,-84.411811
"Diff",2020,"B","excellent","gas",27767,"ok","automatic","fwd","ca",36.837679,-119.809638
"Diff",2018,"C","excellent","gas",28696,"ok","automatic","rwd","ca",38.637299,-121.320559
"Diff",2017,"B","excellent","gas",29209,"ok","automatic","4wd","ca",38.637299,-121.320559
"Diff",2017,"B","excellent","gas",51299,"ok","automatic","rwd","ca",38.637299,-121.320559
"Diff",2018,"B","excellent","gas",43762,"ok","automatic","fwd","ca",38.637299,-121.320559
"Easy",2013,"C","good","gas",81726,"ok","automatic","fwd","ca",37.797142,-121.230484
"Easy",2011,"C","good","gas",153997,"ok","automatic","rwd","ca",37.7741,-120.8377
"Diff",2018,"C","salvage","gas",74538,"ok","automatic","4wd","ca",36.812126,-119.789185
"Diff",2018,"C","good","gas",37468,"ok","automatic","4wd","ca",36.812126,-119.789185
"Easy",2011,"C","like new","gas",194243,"ok","automatic","4wd","ca",36.770517,-119.699478
"Diff",2018,"C","good","hybrid",20647,"ok","other","rwd","ca",33.779214,-84.411811
"Easy",2012,"B","excellent","gas",94625,"ok","automatic","rwd","ca",36.825256,-119.789993
"Easy",2015,"C","good","other",51082,"ok","automatic","4wd","ca",33.779214,-84.411811
"Easy",2015,"C","good","gas",29159,"ok","other","fwd","ca",33.779214,-84.411811
"Easy",2013,"D","good","gas",43655,"ok","automatic","rwd","ca",33.779214,-84.411811
"Diff",2013,"C","good","diesel",49895,"ok","other","4wd","ca",33.779214,-84.411811
"Diff",2019,"C","good","gas",6458,"ok","other","4wd","ca",33.779214,-84.411811
"Easy",2006,"C","fair","gas",133000,"ok","automatic","fwd","ca",36.770912,-119.818916
"Diff",2015,"B","excellent","gas",49685,"ok","automatic","rwd","ca",36.812126,-119.789185
"Easy",2007,"C","excellent","gas",110256,"ok","automatic","fwd","ca",36.760711,-119.789258
"Easy",2016,"C","good","gas",76651,"ok","automatic","fwd","ca",36.769664,-119.69965
"Easy",2006,"C","excellent","gas",173072,"ok","automatic","rwd","ca",38.6627,-121.3406
"Diff",2014,"B","good","gas",82070,"ok","automatic","4wd","ca",36.774617,-119.791164
"Easy",2016,"D","excellent","gas",69250,"ok","automatic","fwd","ca",36.744512,-119.789023
"Easy",2014,"C","good","gas",63053,"ok","other","fwd","ca",33.779214,-84.411811
"Diff",2014,"C","excellent","gas",101575,"ok","automatic","rwd","ca",37.609783,-120.995406
"Diff",2012,"C","good","gas",75755,"ok","automatic","fwd","ca",38.004727,-121.7473
"Easy",2014,"C","excellent","gas",119535,"ok","manual","4wd","ca",38.611926,-121.423565
"Easy",2012,"C","excellent","gas",84731,"ok","manual","4wd","ca",38.611926,-121.423565
"Easy",2016,"C","excellent","gas",104710,"ok","automatic","rwd","ca",38.611926,-121.423565
"Easy",2007,"B","excellent","gas",226059,"ok","automatic","4wd","ca",38.611926,-121.423565
"Easy",2013,"C","excellent","gas",101816,"ok","automatic","fwd","ca",38.611926,-121.423565
"Easy",2003,"C","excellent","gas",153500,"ok","manual","fwd","ca",36.842291,-119.788981
"Easy",2014,"C","excellent","gas",110235,"ok","automatic","fwd","ca",36.7487,-119.7867
"Easy",2011,"B","like new","other",132877,"ok","automatic","fwd","ca",36.7487,-119.7867
"Easy",2008,"C","good","gas",140514,"ok","automatic","rwd","ca",36.774617,-119.791164
"Easy",2017,"C","excellent","gas",48105,"ok","other","fwd","ca",37.494827,-120.848113
"Easy",2013,"C","excellent","gas",70686,"ok","other","fwd","ca",37.494827,-120.848113
"Easy",2000,"D","like new","gas",86000,"ok","automatic","4wd","ca",36.6282,-119.671
"Easy",2014,"C","excellent","gas",106000,"ok","automatic","fwd","ca",38.9115,-121.08
"Easy",1947,"C","excellent","gas",100,"ok","manual","rwd","ca",39.3017,-120.9717
"Easy",2010,"C","good","gas",115847,"ok","automatic","4wd","ca",38.905363,-121.0774
"Easy",2011,"C","good","gas",185793,"ok","automatic","4wd","ca",38.905363,-121.0774
"Diff",2016,"C","salvage","other",108145,"ok","automatic","4wd","ca",38.626049,-121.401344
"Easy",2013,"C","like new","gas",141500,"ok","automatic","fwd","ca",38.606405,-121.447661
"Easy",2001,"C","good","gas",240143,"ok","automatic","rwd","ca",38.4049,-120.6544
"Easy",2006,"C","fair","gas",163950,"ok","manual","fwd","ca",38.626049,-121.401344
"Diff",2017,"B","excellent","diesel",89450,"ok","automatic","4wd","ca",38.626049,-121.401344
"Diff",2015,"B","like new","diesel",110950,"ok","automatic","4wd","ca",38.626049,-121.401344
"Diff",2014,"A","excellent","diesel",189000,"ok","automatic","rwd","ca",27.5429,-82.563
"Easy",2017,"C","good","gas",13469,"ok","automatic","fwd","ca",38.73,-120.8
"Diff",2014,"B","like new","diesel",113550,"ok","automatic","4wd","ca",38.626049,-121.401344
"Diff",2017,"C","excellent","gas",73861,"ok","automatic","fwd","ca",38.22774,-122.6194
"Diff",2014,"A","excellent","diesel",500,"ok","automatic","4wd","ca",40.0864,-123.7991
